fid,batiment_c,batiment_g,code_depar,code_iris,code_commu,s_geom_cst,hauteur,altitude_s,fictive_ge
16358,BATIMENT0000000245186651-2,75111000AP0002_7abe7523df64757,"75","751114209","75056","226",17.699999999999999,35.299999999999997,"0"
16359,BATIMENT0000000245187091-3,75111000AP0088_bef768a8f20b2c7,"75","751114209","75056","421",13.100000000000000,35.000000000000000,"0"
16360,BATIMENT0000000240754593-1,75111000AR0017_b7996b94cb49ef2,"75","751114210","75056","368",22.500000000000000,37.000000000000000,"0"
16361,BATIMENT0000000245187079-3,75111000AP0093_036a237ab3cd2d4,"75","751114209","75056","282",17.100000000000001,35.000000000000000,"0"
16362,BATIMENT0000000240754597-1,75111000AR0018_bfe3f6a4939733c,"75","751114210","75056","216",21.100000000000001,37.000000000000000,"0"
16363,BATIMENT0000000245187071-2,75111000AP0003_375e4fcf065b88a,"75","751114209","75056","162",17.300000000000001,35.399999999999999,"0"
16364,BATIMENT0000000240754600-1,75111000AR0020_c7c0c7552b79f5a,"75","751114210","75056","115",15.800000000000001,37.000000000000000,"0"
16365,BATIMENT0000000245187068-2,75111000AP0004_fe61f717525551a,"75","751114209","75056","208",17.199999999999999,35.299999999999997,"0"
16366,BATIMENT0000000240754601-1,75111000AR0022_e47d10b3a5940df,"75","751114210","75056","192",18.899999999999999,37.000000000000000,"0"
16367,BATIMENT0000000245187458-8,75111000AP0099_8e3b25ea637ddda,"75","751114209","75056","1348",19.800000000000001,35.000000000000000,"0"
16368,BATIMENT0000000245187067-1,75111000AR0001_2119d73c48fbb25,"75","751114210","75056","647",22.600000000000001,36.100000000000001,"0"
16369,BATIMENT0000000240754585-1,75111000AR0002_b23e5f4aab7c2db,"75","751114210","75056","118",19.100000000000001,37.000000000000000,"0"
16370,BATIMENT0000000240754583-2,75111000AR0003_1f3019aecee9a9d,"75","751114210","75056","155",7.400000000000000,37.000000000000000,"0"
16371,BATIMENT0000000240754598-2,75111000AR0023_de684266185bd16,"75","751114210","75056","199",15.100000000000000,37.000000000000000,"0"
16372,BATIMENT0000000240754573-1,75111000AR0027_d77422cdd357404,"75","751114210","75056","333",17.899999999999999,37.899999999999999,"0"
16373,BATIMENT0000000240754572-2,75111000AR0028_9a9abd68089e9d2,"75","751114210","75056","136",9.000000000000000,38.000000000000000,"0"
16374,BATIMENT0000000240754571-2,75111000AR0029_9c33c63de8835d9,"75","751114210","75056","379",12.500000000000000,38.000000000000000,"0"
16375,BATIMENT0000000240754568-2,75111000AR0030_328e6ba5871f8a2,"75","751114210","75056","364",16.699999999999999,38.000000000000000,"0"
16376,BATIMENT0000000240756205-2,75111000AR0084_b7f13923d8b319d,"75","751114210","75056","96",23.100000000000001,40.399999999999999,"0"
16377,BATIMENT0000000245187070-2,75111000AP0005_9ef837297afae92,"75","751114209","75056","164",17.500000000000000,35.000000000000000,"0"
16378,BATIMENT0000000253252382-1,75111000AP0008_7bc152bbc40e1b8,"75","751114209","75056","486",13.900000000000000,35.000000000000000,"0"
16379,BATIMENT0000000245187090-2,75111000AP0012_ee838fa16f409a4,"75","751114209","75056","484",14.699999999999999,35.000000000000000,"0"
16380,BATIMENT0000000240756367-2,75111000AR0114_432efcb90ccf0f4,"75","751114210","75056","410",15.900000000000000,40.700000000000003,"0"
16381,BATIMENT0000000240756361-2,75111000AR0068_67e447a8ad47ab8,"75","751114210","75056","280",19.699999999999999,41.700000000000003,"0"
16382,BATIMENT0000000240756207-1,75111000AR0078_ac6dfd21f1e8046,"75","751114210","75056","145",13.199999999999999,42.399999999999999,"0"
16383,BATIMENT0000000240756191-2,75111000AR0080_4fae4c4f2d081cf,"75","751114210","75056","363",13.500000000000000,41.399999999999999,"0"
16384,BATIMENT0000002101744821-1,75111000AR0081_80b0fbbe8c3b10a,"75","751114210","75056","323",21.000000000000000,,"0"
16385,BATIMENT0000000240754574-2,75111000AR0031_d658ffa3f110fcf,"75","751114210","75056","144",14.500000000000000,37.899999999999999,"0"
16386,BATIMENT0000000240754570-3,75111000AR0032_cba03ebbd7efa9a,"75","751114210","75056","151",15.600000000000000,38.000000000000000,"0"
16387,BATIMENT0000000240754569-4,75111000AR0034_38239ce7eb10dda,"75","751114210","75056","147",16.300000000000001,38.000000000000000,"0"
16388,BATIMENT0000000240756208-1,75111000AR0083_c8b44440fa7d2af,"75","751114210","75056","136",23.100000000000001,40.100000000000001,"0"
16389,BATIMENT0000000240756189-3,75111000AR0123_55486612b9ea174,"75","751114210","75056","173",16.300000000000001,40.600000000000001,"0"
16390,BATIMENT0000000240756203-2,75111000AR0096_063697947e7285e,"75","751114210","75056","474",18.199999999999999,42.299999999999997,"0"
16391,BATIMENT0000000240756187-3,75111000AR0097_4138e24f73f04ca,"75","751114210","75056","422",16.399999999999999,40.399999999999999,"0"
16392,BATIMENT0000000240756192-2,75111000AR0099_5df49add20db593,"75","751114210","75056","280",9.300000000000001,41.700000000000003,"0"
16393,BATIMENT0000000240756363-2,75111000AR0100_fde2406e653618d,"75","751114210","75056","134",16.100000000000001,41.700000000000003,"0"
16394,BATIMENT0000000240755703-1,75111000AR0104_da80de3c166e005,"75","751114210","75056","210",18.899999999999999,37.100000000000001,"0"
16395,BATIMENT0000000240754575-3,75111000AR0035_dc444617f6e1e73,"75","751114210","75056","426",13.900000000000000,38.100000000000001,"0"
16396,BATIMENT0000000240754576-2,75111000AR0036_2aeef28fa2a5fa4,"75","751114210","75056","472",13.699999999999999,38.299999999999997,"0"
16397,BATIMENT0000000240754578-3,75111000AR0038_56f546ae2417e83,"75","751114210","75056","208",16.699999999999999,39.299999999999997,"0"
16398,BATIMENT0000000240754580-2,75111000AR0040_f7c24ee2f34fa9a,"75","751114210","75056","202",19.899999999999999,38.000000000000000,"0"
16399,BATIMENT0000000240754581-3,75111000AR0041_775b1e1283907a8,"75","751114210","75056","198",19.800000000000001,38.299999999999997,"0"
16400,BATIMENT0000000240755692-2,75111000AR0108_823f305edcd4130,"75","751114210","75056","57",17.899999999999999,37.100000000000001,"0"
16401,BATIMENT0000000240755693-2,75111000AR0110_5af98d05c69cd31,"75","751114210","75056","301",17.300000000000001,37.100000000000001,"0"
16402,BATIMENT0000000240754538-2,75111000AR0045_087c44bfb773be5,"75","751114210","75056","138",15.800000000000001,37.100000000000001,"0"
16403,BATIMENT0000000240756364-4,75111000AR0126_495bea75fef40e5,"75","751114210","75056","725",15.900000000000000,38.000000000000000,"0"
16404,BATIMENT0000000240754541-2,75111000AR0054_a670b95bd8e6e9f,"75","751114210","75056","204",20.399999999999999,37.100000000000001,"0"
16405,BATIMENT0000000240756369-1,75111000AR0066_b8251f836d2f6c6,"75","751114210","75056","150",17.899999999999999,41.700000000000003,"0"
16406,BATIMENT0000000240756365-3,75111000AR0127_e661c4dcf2fa39d,"75","751114210","75056","248",21.699999999999999,38.000000000000000,"0"
16407,BATIMENT0000000240756359-1,75111000AR0067_f10da0591f7f08b,"75","751114210","75056","202",14.500000000000000,41.700000000000003,"0"
16408,BATIMENT0000000240756891-2,75111000AS0006_9f37b2a38a315f6,"75","751114203","75056","301",21.300000000000001,44.299999999999997,"0"
16409,BATIMENT0000000240756892-2,75111000AS0007_0421817de56fe01,"75","751114203","75056","191",4.100000000000000,47.200000000000003,"0"
16410,BATIMENT0000000240756895-1,75111000AS0008_6f5d64ddac38adc,"75","751114203","75056","369",15.199999999999999,44.399999999999999,"0"
16411,BATIMENT0000000240756715-2,75111000AS0017_343bf9b3f94aaf2,"75","751114203","75056","277",23.399999999999999,42.500000000000000,"0"
16412,BATIMENT0000000240756723-3,75111000AS0019_a1984c2fce1ccdb,"75","751114203","75056","190",15.100000000000000,43.500000000000000,"0"
16413,BATIMENT0000000240756721-3,75111000AS0020_1e38f25c2eb3b45,"75","751114203","75056","140",14.699999999999999,43.500000000000000,"0"
16414,BATIMENT0000000240756719-3,75111000AS0021_c273323c53d2b55,"75","751114203","75056","195",13.400000000000000,44.200000000000003,"0"
16415,BATIMENT0000000240755872-1,75111000AS0022_36ef9e51c70ca44,"75","751114212","75056","228",18.899999999999999,43.600000000000001,"0"
16416,BATIMENT0000000240755869-2,75111000AS0023_e2782b465211579,"75","751114212","75056","237",19.300000000000001,43.600000000000001,"0"
16417,BATIMENT0000000240756894-2,75111000AS0010_21a8f339c2f8aa8,"75","751114203","75056","210",23.600000000000001,45.100000000000001,"0"
16418,BATIMENT0000000240756215-2,75111000AS0033_481eccbc31be4cc,"75","751114212","75056","427",14.100000000000000,44.299999999999997,"0"
16419,BATIMENT0000000240756228-1,75111000AS0045_ef4050d7945eaa2,"75","751114212","75056","254",23.100000000000001,44.399999999999999,"0"
16420,BATIMENT0000000240756222-2,75111000AS0046_82324a40cfb1405,"75","751114212","75056","266",24.300000000000001,44.299999999999997,"0"
16421,BATIMENT0000000240756214-2,75111000AS0034_c3e3c256bf0c000,"75","751114212","75056","250",10.699999999999999,44.299999999999997,"0"
16422,BATIMENT0000000240756223-4,75111000AS0049_884f895037ab98b,"75","751114212","75056","271",23.300000000000001,44.299999999999997,"0"
16423,BATIMENT0000000240756897-3,75111000AS0011_274a90dda4ed3a6,"75","751114203","75056","336",24.100000000000001,44.299999999999997,"0"
16424,BATIMENT0000000240756277-2,75111000AT0002_5b96dc56d3878fd,"75","751114213","75056","317",22.100000000000001,44.500000000000000,"0"
16425,BATIMENT0000000240756213-2,75111000AS0035_35050c603449712,"75","751114212","75056","448",8.000000000000000,43.500000000000000,"0"
16426,BATIMENT0000000240756229-2,75111000AS0042_e86836c854a0409,"75","751114212","75056","613",21.600000000000001,44.399999999999999,"0"
16427,BATIMENT0000000240756720-1,75111000AS0012_da5bc44cfa99851,"75","751114203","75056","408",28.000000000000000,42.600000000000001,"0"
16428,BATIMENT0000000240756233-2,75111000AS0043_6f35f09dec2ceb5,"75","751114212","75056","232",19.500000000000000,44.299999999999997,"0"
16429,BATIMENT0000000240756477-2,75111000AV0024_90d6da835bc287b,"75","751114214","75056","441",25.100000000000001,51.799999999999997,"0"
16430,BATIMENT0000000240756279-2,75111000AT0004_284a506691fee37,"75","751114213","75056","89",21.699999999999999,44.799999999999997,"0"
16431,BATIMENT0000000240756285-2,75111000AT0009_1e168c984e34a21,"75","751114213","75056","129",22.800000000000001,44.799999999999997,"0"
16432,BATIMENT0000000240756725-2,75111000AS0014_69a93c2c0d21804,"75","751114203","75056","395",15.699999999999999,43.500000000000000,"0"
16434,BATIMENT0000000240756476-2,75111000AV0023_3627478549b0c6e,"75","751114214","75056","273",25.500000000000000,51.799999999999997,"0"
16435,BATIMENT0000000240756289-2,75111000AT0010_13bfe4fea7053d9,"75","751114213","75056","116",22.699999999999999,44.799999999999997,"0"
16436,BATIMENT0000000240756286-4,75111000AT0011_1a00b67b5cfb992,"75","751114213","75056","129",22.000000000000000,44.799999999999997,"0"
16437,BATIMENT0000000240756288-2,75111000AT0012_ab3bb947c165032,"75","751114213","75056","196",21.600000000000001,44.799999999999997,"0"
16438,BATIMENT0000000240755887-3,75111000AT0021_48405cf81c39d75,"75","751114213","75056","1368",17.800000000000001,40.500000000000000,"0"
16439,BATIMENT0000000240756442-1,75111000AW0001_c37b6934753bfc9,"75","751114214","75056","359",21.300000000000001,50.799999999999997,"0"
16440,BATIMENT0000000240757592-2,75111000AV0064_612ba6abc8680a1,"75","751114201","75056","174",19.399999999999999,53.700000000000003,"0"
16441,BATIMENT0000000240755888-2,75111000AT0022_7f408887258293c,"75","751114213","75056","278",22.300000000000001,40.500000000000000,"0"
16442,BATIMENT0000000240757531-2,75111000AT0031_01f71f69885710e,"75","751114213","75056","226",2.800000000000000,50.899999999999999,"0"
16443,BATIMENT0000000240758023-2,75111000AT0039_e76cb55a0d8ae15,"75","751114214","75056","227",16.199999999999999,48.000000000000000,"0"
16444,BATIMENT0000000240755899-2,75111000AT0056_d7e06733370a495,"75","751114213","75056","306",18.899999999999999,50.399999999999999,"0"
16445,BATIMENT0000000240757589-2,75111000AV0072_189fe051082734c,"75","751114201","75056","203",8.000000000000000,53.700000000000003,"0"
16446,BATIMENT0000000240755884-4,75111000AT0065_e12297d4b57a4e4,"75","751114213","75056","1090",13.600000000000000,45.500000000000000,"0"
16447,BATIMENT0000000240757595-2,75111000AV0073_a4030c994d86447,"75","751114201","75056","286",16.100000000000001,53.700000000000003,"0"
16448,BATIMENT0000000240757615-1,75111000AV0003_c5f71043eb54d9f,"75","751114214","75056","139",11.000000000000000,50.600000000000001,"0"
16449,BATIMENT0000000240757614-3,75111000AV0004_f606c0f7bdb31fe,"75","751114214","75056","557",6.000000000000000,50.600000000000001,"0"
16450,BATIMENT0000000240757597-3,75111000AV0074_f39ec7197cb546a,"75","751114201","75056","75",9.100000000000000,53.700000000000003,"0"
16451,BATIMENT0000000240756483-1,75111000AV0015_18292a07267f5f3,"75","751114214","75056","103",19.100000000000001,50.500000000000000,"0"
16452,BATIMENT0000000240756464-1,75111000AV0025_4ac9230e9e2de17,"75","751114201","75056","210",19.899999999999999,54.700000000000003,"0"
16453,BATIMENT0000000240756463-2,75111000AV0026_f289eb049cd97fe,"75","751114201","75056","233",16.199999999999999,54.700000000000003,"0"
16454,BATIMENT0000000240756484-3,75111000AV0016_8098d64745dfb36,"75","751114214","75056","111",18.000000000000000,50.600000000000001,"0"
16455,BATIMENT0000000240756474-2,75111000AV0019_bb1149fb5244d97,"75","751114214","75056","248",18.600000000000001,51.500000000000000,"0"
16456,BATIMENT0000000240756473-2,75111000AV0020_e11ae2819927c52,"75","751114214","75056","565",19.399999999999999,51.799999999999997,"0"
16457,BATIMENT0000000240756469-1,75111000AV0027_6666b665cb8914f,"75","751114201","75056","219",8.000000000000000,54.700000000000003,"0"
16458,BATIMENT0000000240756981-2,75111000AV0032_bec4a1b2570496e,"75","751114201","75056","226",11.300000000000001,54.700000000000003,"0"
16459,BATIMENT0000000253249345-3,75111000AV0040_b66b8d4465119c6,"75","751114201","75056","540",19.100000000000001,53.000000000000000,"0"
16460,BATIMENT0000000240757572-2,75111000AV0041_929ceb0ab3dca98,"75","751114201","75056","262",18.399999999999999,53.700000000000003,"0"
16461,BATIMENT0000000240756468-2,75111000AV0099_b4f8298ae770e7b,"75","751114201","75056","187",6.700000000000000,54.700000000000003,"0"
16462,BATIMENT0000000240757574-1,75111000AV0042_d3ba976bf7e120f,"75","751114201","75056","558",18.800000000000001,53.100000000000001,"0"
16463,BATIMENT0000000240756434-1,75111000AV0051_efad345811383a7,"75","751114201","75056","423",6.200000000000000,53.700000000000003,"0"
16464,BATIMENT0000000240757600-2,75111000AV0115_fa9d0486e2e1040,"75","751114201","75056","211",4.100000000000000,53.700000000000003,"0"
16465,BATIMENT0000000240756436-2,75111000AV0053_10c475ac8cf65c4,"75","751114201","75056","398",13.000000000000000,53.899999999999999,"0"
16466,BATIMENT0000000240757573-11,75111000AV0139_aa2d79f29e899ed,"75","751114201","75056","186",2.700000000000000,53.700000000000003,"0"
16467,BATIMENT0000000240757602-2,75111000AV0063_0ed710a8e594341,"75","751114201","75056","225",18.800000000000001,53.700000000000003,"0"
16468,BATIMENT0000000240756437-1,75111000AW0003_e2eb583f48cd929,"75","751114214","75056","231",19.600000000000001,51.799999999999997,"0"
16469,BATIMENT0000000240757573-13,75111000AV0143_8da8a7e648af03c,"75","751114201","75056","164",2.700000000000000,53.700000000000003,"0"
16470,BATIMENT0000000240757599-2,75111000AV0147_f1643de7e7a48d4,"75","751114201","75056","196",13.900000000000000,53.700000000000003,"0"
16471,BATIMENT0000000240756438-1,75111000AW0004_21b41c1c3e1e7bd,"75","751114214","75056","120",18.500000000000000,52.000000000000000,"0"
16472,BATIMENT0000000240757601-9,75111000AV0148_5ac4c9c18a7b030,"75","751114201","75056","400",12.800000000000001,53.700000000000003,"0"
16473,BATIMENT0000000240756441-1,75111000AW0005_017175a6cbca43b,"75","751114214","75056","89",18.300000000000001,52.000000000000000,"0"
16474,BATIMENT0000000240756439-1,75111000AW0006_c841af82bf2bfc2,"75","751114214","75056","170",18.399999999999999,52.000000000000000,"0"
16475,BATIMENT0000000240756445-1,75111000AW0013_2a562e7918a4d80,"75","751114214","75056","114",18.000000000000000,54.399999999999999,"0"
16476,BATIMENT0000000240756443-2,75111000AW0014_ba9c5c1e1b5517b,"75","751114214","75056","85",17.500000000000000,54.399999999999999,"0"
16477,BATIMENT0000000240756444-2,75111000AW0015_87ff9c71ef9b592,"75","751114214","75056","89",17.199999999999999,54.399999999999999,"0"
16478,BATIMENT0000000240756446-2,75111000AW0016_ba915b39bfd271e,"75","751114214","75056","90",17.100000000000001,54.399999999999999,"0"
16479,BATIMENT0000000240756635-1,75111000AX0001_2ea3ed56bb730c8,"75","751114202","75056","335",20.000000000000000,51.500000000000000,"0"
16480,BATIMENT0000000240756456-2,75111000AW0017_be6481ee1eb0890,"75","751114201","75056","104",5.700000000000000,54.399999999999999,"0"
16481,BATIMENT0000000240756457-2,75111000AW0018_8eefc28f476305b,"75","751114201","75056","57",18.500000000000000,54.399999999999999,"0"
16482,BATIMENT0000000240756454-2,75111000AW0020_5a80028df72cd87,"75","751114201","75056","39",9.000000000000000,54.399999999999999,"0"
16483,BATIMENT0000000240756458-2,75111000AW0021_9f7db6cdda1d8a6,"75","751114201","75056","83",19.899999999999999,54.399999999999999,"0"
16484,BATIMENT0000000240756460-1,75111000AW0024_9c20c91784f1383,"75","751114201","75056","115",21.399999999999999,54.500000000000000,"0"
16485,BATIMENT0000000240756627-1,75111000AX0002_81bab02752871d3,"75","751114202","75056","107",20.100000000000001,51.600000000000001,"0"
16486,BATIMENT0000000240756658-1,75111000AX0039_05be16d613dbbcf,"75","751114202","75056","356",22.800000000000001,50.899999999999999,"0"
